id,title,rooms,area_m2,price_tenge,price_per_m2,address,city_date,url,balcony,parking,furnished,ceiling_height
693146384,1-комнатная квартира · 54.5 м²,1,54.5,30520000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146384,,,,3 м
693146389,3-комнатная квартира · 106.1 м²,3,106.1,59416000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146389,,,,3 м
693146382,2-комнатная квартира · 86.7 м²,2,86.7,48552000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146382,,,,3 м
1012319331,1-комнатная квартира · 30.5 м² · 5/5 этаж,1,30.5,15500000,508197,"Казыбек би р-н, мкр Новый Город, Ержанова 30",Караганда 16 июн.,https://krisha.kz/a/show/1012319331,,,,
693146383,2-комнатная квартира · 87.4 м²,2,87.4,48944000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146383,,,,3 м
693146387,3-комнатная квартира · 96.5 м²,3,96.5,54040000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146387,,,,3 м
1010848799,4-комнатная квартира · 100 м² · 6/17 этаж,4,100.0,55000000,550000,"Казыбек би р-н, мкр Городской Аэропорт, Букетова 3/2",Караганда 16 июн.,https://krisha.kz/a/show/1010848799,,,,
1011820130,2-комнатная квартира · 47 м² · 4/5 этаж,2,47.0,20900000,444681,"Казыбек би р-н, ул. Гоголя 49",Караганда 16 июн.,https://krisha.kz/a/show/1011820130,,,полностью,
1012988997,3-комнатная квартира · 89 м² · 1/5 этаж,3,89.0,37500000,421348,"Казыбек би р-н, мкр Юго-Восток, Таттимбета 5/2",Караганда 16 июн.,https://krisha.kz/a/show/1012988997,,,,3 м
1013145836,2-комнатная квартира · 63.5 м² · 1/19 этаж,2,63.5,51900000,817323,"Казыбек би р-н, мкр Новый Город, Мкр Байкена Ашимова 7/1",Караганда 16 июн.,https://krisha.kz/a/show/1013145836,лоджия,,,
1008604637,3-комнатная квартира · 90.5 м² · 10/16 этаж,3,90.5,40000000,441989,"Казыбек би р-н, мкр Юго-Восток, Шахтеров 52 — Напротив старой корзины, рядом с нормой и НИШом",Караганда 16 июн.,https://krisha.kz/a/show/1008604637,,,,
687448607,4-комнатная квартира · 74 м² · 1/5 этаж,4,74.0,24000000,324324,"Алихана Бокейханова р-н, Майкудук, Бабушкина 2 — 18мкрн",Караганда 16 июн.,https://krisha.kz/a/show/687448607,,,,
1006143005,2-комнатная квартира · 60 м² · 9/17 этаж,2,60.0,35000000,583333,"Казыбек би р-н, мкр Юго-Восток, Букетова 3",Караганда 16 июн.,https://krisha.kz/a/show/1006143005,,паркинг,,
689633428,2-комнатная квартира · 71 м²,2,71.0,24140000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633428,,,,3 м
693146428,2-комнатная квартира · 67.7 м²,2,67.7,37912000,560000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146428,,,,3 м
760509732,1-комнатная квартира · 45 м²,1,45.0,15300000,340000,микрорайон Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/760509732,,,,3 м
1001587413,2-комнатная квартира · 48 м² · 7/9 этаж,2,48.0,15000000,312500,"Алихана Бокейханова р-н, Майкудук, Мкр Восток-1 2",Караганда 16 июн.,https://krisha.kz/a/show/1001587413,балкон,,,
1010446391,2-комнатная квартира · 54 м² · 4/9 этаж,2,54.0,21000000,388889,"Казыбек би р-н, Язева 10",Караганда 16 июн.,https://krisha.kz/a/show/1010446391,,,,
689633429,3-комнатная квартира · 80 м²,3,80.0,27200000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633429,,,,3 м
1011657792,3-комнатная квартира · 60 м² · 2/5 этаж,3,60.0,14000000,233333,"Алихана Бокейханова р-н, Сортировка, Мануильского 21",Караганда 16 июн.,https://krisha.kz/a/show/1011657792,балкон,,,
1012941721,2-комнатная квартира · 103.2 м² · 2/9 этаж,2,103.2,67000000,649225,"Казыбек би р-н, мкр Юго-Восток, Рнспублики 42 — Сарыарка республика. Рублевка",Караганда 16 июн.,https://krisha.kz/a/show/1012941721,балкон,,,
694691348,3-комнатная квартира · 65 м² · 6/10 этаж,3,65.0,43000000,661538,Степной 4 23/2 — Жана дала,Караганда 16 июн.,https://krisha.kz/a/show/694691348,,,,
1002001412,3-комнатная квартира · 131.2 м²,3,131.2,87904000,670000,"Казыбек би р-н, мкр Новый Город, ​Улица Комиссарова 27",Караганда 16 июн.,https://krisha.kz/a/show/1002001412,,,,
1013160383,2-комнатная квартира · 44.5 м² · 2/5 этаж,2,44.5,12600000,283146,"Алихана Бокейханова р-н, Майкудук, 11а микрорайон",Караганда 16 июн.,https://krisha.kz/a/show/1013160383,балкон,,,
1001853205,3-комнатная квартира · 108.1 м²,3,108.1,46948000,434302,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001853205,,,,
1002006573,3-комнатная квартира · 105.6 м²,3,105.6,59136000,560000,"Казыбек би р-н, мкр Михайловка , ​Улица Аманжолова 47/1",Караганда 16 июн.,https://krisha.kz/a/show/1002006573,,,,
1006572554,2-комнатная квартира · 52.6 м² · 4/10 этаж,2,52.6,33000000,627376,"Казыбек би р-н, мкр Городской Аэропорт, Букетова 3/5",Караганда 16 июн.,https://krisha.kz/a/show/1006572554,,,,
762302017,2-комнатная квартира · 72 м² · 5/5 этаж,2,72.0,33000000,458333,"Казыбек би р-н, Муканова 49/11",Караганда 16 июн.,https://krisha.kz/a/show/762302017,лоджия,,,
1011460831,3-комнатная квартира · 70 м² · 3/10 этаж,3,70.0,32500000,464286,"Казыбек би р-н, мкр Юго-Восток, Сарыарка 6",Караганда 16 июн.,https://krisha.kz/a/show/1011460831,лоджия,,,
693146385,3-комнатная квартира · 121.3 м²,3,121.3,64289000,530000,"Казыбек би р-н, Ержанова 63/2",Караганда 16 июн.,https://krisha.kz/a/show/693146385,,,,3 м
1001984483,5-комнатная квартира · 212.8 м²,5,212.8,138320000,650000,"Казыбек би р-н, мкр Новый Город, ​Проспект Нурсултана Назарбаева 4Б",Караганда 16 июн.,https://krisha.kz/a/show/1001984483,,,,
1001984336,4-комнатная квартира · 146 м²,4,146.0,90520000,620000,"Казыбек би р-н, мкр Новый Город, ​Проспект Нурсултана Назарбаева 4Б",Караганда 16 июн.,https://krisha.kz/a/show/1001984336,,,,
1001891339,4-комнатная квартира · 132.2 м²,4,132.2,58028000,438941,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001891339,,,,
1001962895,4-комнатная квартира · 132.5 м²,4,132.5,59715000,450679,"Казыбек би р-н, мкр Михайловка , Крылова 15",Караганда 16 июн.,https://krisha.kz/a/show/1001962895,,,,
1012429232,3-комнатная квартира · 114 м² · 8/9 этаж,3,114.0,63000000,552632,"Казыбек би р-н, мкр Михайловка , Мкр Михайловка Pride Residence 96/1",Караганда 16 июн.,https://krisha.kz/a/show/1012429232,,,,
1001816201,4-комнатная квартира · 140.9 м²,4,140.9,91585000,650000,"Казыбек би р-н, мкр Михайловка , Аманжолова 100",Караганда 16 июн.,https://krisha.kz/a/show/1001816201,,,,
1013074421,2-комнатная квартира · 45 м² · 5/9 этаж,2,45.0,25300000,562222,"Казыбек би р-н, мкр Городской Аэропорт, 137-учетный квартал 343",Караганда 16 июн.,https://krisha.kz/a/show/1013074421,,,,
1011265952,1-комнатная квартира · 31.3 м² · 1/2 этаж,1,31.3,10000000,319489,"Алихана Бокейханова р-н, Майкудук, Белинского 47",Караганда 16 июн.,https://krisha.kz/a/show/1011265952,,,,
1012493242,1-комнатная квартира · 37 м² · 8/9 этаж,1,37.0,14200000,383784,"Казыбек би р-н, мкр Юго-Восток, Дюсембекова 3",Караганда 16 июн.,https://krisha.kz/a/show/1012493242,балкон,,,
1013120869,1-комнатная квартира · 28 м² · 8/9 этаж,1,28.0,13700000,489286,"Казыбек би р-н, мкр Новый Город, Ержанова",Караганда 16 июн.,https://krisha.kz/a/show/1013120869,,,,
1005693423,3-комнатная квартира · 67 м² · 4/9 этаж,3,67.0,26000000,388060,"Казыбек би р-н, мкр Юго-Восток, Сатыбалдина 7",Караганда 16 июн.,https://krisha.kz/a/show/1005693423,лоджия,,,
688577211,4-комнатная квартира · 62 м² · 2/5 этаж,4,62.0,22000000,354839,"Казыбек би р-н, мкр Юго-Восток, Муканова 8",Караганда 16 июн.,https://krisha.kz/a/show/688577211,,,,
1012705291,4-комнатная квартира · 79 м² · 2/9 этаж,4,79.0,39500000,500000,"Казыбек би р-н, мкр Юго-Восток, 30й микрорайон 12",Караганда 16 июн.,https://krisha.kz/a/show/1012705291,,,,2.7 м
1011041056,2-комнатная квартира · 54 м² · 5 этаж,2,54.0,15500000,287037,"Алихана Бокейханова р-н, Майкудук, Майкудук, мкр Восток-3 17",Караганда 16 июн.,https://krisha.kz/a/show/1011041056,лоджия,,,
1002453582,1-комнатная квартира · 36.9 м² · 12/14 этаж,1,36.9,15900000,430894,"Казыбек би р-н, мкр Юго-Восток, Б Момышулы 28",Караганда 16 июн.,https://krisha.kz/a/show/1002453582,лоджия,,,
1012615666,2-комнатная квартира · 80.6 м² · 9/10 этаж,2,80.6,36000000,446650,"Казыбек би р-н, мкр Юго-Восток, проспект Республики 1/2 — Строймарт, Старая Мечеть",Караганда 16 июн.,https://krisha.kz/a/show/1012615666,несколько балконов или лоджий,,,
1013048952,2-комнатная квартира · 60 м² · 2/9 этаж,2,60.0,35000000,583333,"Казыбек би р-н, мкр Юго-Восток, МУКАНОВА 55/2 — ЖК Аль-Фараби",Караганда 16 июн.,https://krisha.kz/a/show/1013048952,,,,
1013007081,8-комнатная квартира · 340 м²,8,340.0,190000000,558824,"Казыбек би р-н, мкр Михайловка , Мкр Михайловка ул.Крылова 77",Караганда 16 июн.,https://krisha.kz/a/show/1013007081,,,,
1010960787,3-комнатная квартира · 80 м² · 3/6 этаж,3,80.0,34000000,425000,"Алихана Бокейханова р-н, ​067-й учетный квартал — Новой школы",Караганда 16 июн.,https://krisha.kz/a/show/1010960787,,,,
1012802895,4-комнатная квартира · 98 м² · 6/9 этаж,4,98.0,67000000,683673,"Казыбек би р-н, мкр Юго-Восток, мкр Юго-Восток, Шахтеров — Норма, Мечта",Караганда 16 июн.,https://krisha.kz/a/show/1012802895,,,,
699823140,1-комнатная квартира · 33 м² · 2/5 этаж,1,33.0,15000000,454545,"Казыбек би р-н, мкр Новый Город Алиханова, 10а — ТД Абзал",Караганда 16 июн.,https://krisha.kz/a/show/699823140,,,,
694142069,3-комнатная квартира · 92 м² · 5/9 этаж,3,92.0,38000000,413043,"Казыбек би р-н, мкр Юго-Восток, Пр. Шахтеров 31 а",Караганда 16 июн.,https://krisha.kz/a/show/694142069,,,,2.7 м
1012375571,2-комнатная квартира · 64 м² · 4/8 этаж,2,64.0,35200000,550000,просп. Республики 1/7,Караганда 16 июн.,https://krisha.kz/a/show/1012375571,,,,
1012858010,4-комнатная квартира · 84 м² · 3/9 этаж,4,84.0,35000000,416667,"Казыбек би р-н, Степной 2 1 — Степной-2 / ОТРАР / Zerno / Piano / Respublika / ЗЕТА / Альтер / Норма / Корзина / Guljan",Караганда 16 июн.,https://krisha.kz/a/show/1012858010,,,,
1013108244,2-комнатная квартира · 58.8 м² · 5/9 этаж,2,58.8,38000000,646259,"Казыбек би р-н, мкр Юго-Восток, 137-учетный квартал 343",Караганда 16 июн.,https://krisha.kz/a/show/1013108244,,,,
695057357,1-комнатная квартира · 33 м² · 1/5 этаж,1,33.0,7500000,227273,"Алихана Бокейханова р-н, Майкудук, Майкудук, 18й микрорайон 19",Караганда 16 июн.,https://krisha.kz/a/show/695057357,,,,2.6 м
760039103,4-комнатная квартира · 110 м² · 3/5 этаж,4,110.0,41000000,372727,"Казыбек би р-н, мкр Юго-Восток, Муканова 19/2 — Муканова",Караганда 16 июн.,https://krisha.kz/a/show/760039103,,,,
1008126214,1-комнатная квартира · 40.5 м² · 9/12 этаж,1,40.5,15000000,370370,"Алихана Бокейханова р-н, ​067-й учетный квартал участок 502",Караганда 16 июн.,https://krisha.kz/a/show/1008126214,лоджия,,,
1011324462,3-комнатная квартира · 62.5 м² · 4/5 этаж,3,62.5,13000000,208000,"Алихана Бокейханова р-н, Майкудук, Майкудук, 13й микрорайон 30",Караганда 16 июн.,https://krisha.kz/a/show/1011324462,,,,2.5 м
1012016097,2-комнатная квартира · 51 м²,2,51.0,28888888,566449,"Алихана Бокейханова р-н, ​067-й учетный квартал участок 502",Караганда 16 июн.,https://krisha.kz/a/show/1012016097,,паркинг,,3 м
1012503857,3-комнатная квартира · 58 м² · 4/5 этаж,3,58.0,10000000,172414,"Алихана Бокейханова р-н, Сортировка, Жекибаева 135",Караганда 16 июн.,https://krisha.kz/a/show/1012503857,балкон,,,
1013157717,2-комнатная квартира · 48 м² · 1/5 этаж,2,48.0,9300000,193750,"Алихана Бокейханова р-н, Майкудук, 13й микрорайон 3",Караганда 16 июн.,https://krisha.kz/a/show/1013157717,,,,
1010137692,5-комнатная квартира · 135 м² · 6 этаж,5,135.0,65000000,481481,"Казыбек би р-н, мкр Юго-Восток, Мкр Степной 3 8 — Напротив нормы",Караганда 16 июн.,https://krisha.kz/a/show/1010137692,несколько балконов или лоджий,,,
1012932240,2-комнатная квартира · 65 м² · 10/10 этаж,2,65.0,47500000,730769,"Казыбек би р-н, мкр Юго-Восток, Мкр Степной 2 18/1",Караганда 16 июн.,https://krisha.kz/a/show/1012932240,,,,
698743787,2-комнатная квартира · 65 м² · 5/9 этаж,2,65.0,28000000,430769,"Казыбек би р-н, мкр Юго-Восток, Шахтеров 31 Б — Рядом парк Победы",Караганда 16 июн.,https://krisha.kz/a/show/698743787,лоджия,,,
1006182678,1-комнатная квартира · 31 м² · 1/5 этаж,1,31.0,7200000,232258,"Алихана Бокейханова р-н, Майкудук, Майкудук, 13й микрорайон — Возле автостанции",Караганда 16 июн.,https://krisha.kz/a/show/1006182678,,,,
699752484,2-комнатная квартира · 55 м² · 23/25 этаж,2,55.0,21000000,381818,"Казыбек би р-н, мкр Юго-Восток, Микрорайон Байкена Ашимова 26",Караганда 16 июн.,https://krisha.kz/a/show/699752484,,,,
694766495,2-комнатная квартира · 57 м² · 8/10 этаж,2,57.0,20850000,365789,"Казыбек би р-н, мкр Юго-Восток, Шахтеров 9 — Шахтеров, рядом ТЦ Проспект (Корзина).",Караганда 16 июн.,https://krisha.kz/a/show/694766495,,,,
689633430,2-комнатная квартира · 66 м²,2,66.0,22440000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633430,,,,3 м
1011569472,3-комнатная квартира · 65 м² · 5/6 этаж,3,65.0,27000000,415385,"Казыбек би р-н, Университетская участок №28/19",Караганда 16 июн.,https://krisha.kz/a/show/1011569472,,,,
1012332722,3-комнатная квартира · 58.5 м² · 4/5 этаж,3,58.5,21000000,358974,ул. Алиханова 18,Караганда 16 июн.,https://krisha.kz/a/show/1012332722,,,,
1011452200,1-комнатная квартира · 30 м² · 4/5 этаж,1,30.0,6800000,226667,"Алихана Бокейханова р-н, Майкудук, Майкудук, 12й микрорайон 13",Караганда 16 июн.,https://krisha.kz/a/show/1011452200,,,,
1003232939,4-комнатная квартира · 90 м² · 3/9 этаж,4,90.0,31700000,352222,"Казыбек би р-н, мкр Юго-Восток, Мкр Орбита 3а",Караганда 16 июн.,https://krisha.kz/a/show/1003232939,балкон и лоджия,,,
1012759007,2-комнатная квартира · 45 м² · 1/5 этаж,2,45.0,9700000,215556,"Алихана Бокейханова р-н, Майкудук, 14й микрорайон 4",Караганда 16 июн.,https://krisha.kz/a/show/1012759007,,,,
1012019864,4-комнатная квартира · 75 м² · 4/5 этаж,4,75.0,26500000,353333,"Алихана Бокейханова р-н, Майкудук, Мкр. Восток-5 20",Караганда 16 июн.,https://krisha.kz/a/show/1012019864,балкон,,,
1009644687,1-комнатная квартира · 30 м² · 2/5 этаж,1,30.0,9000000,300000,"Алихана Бокейханова р-н, Майкудук, Майкудук, 18й микрорайон дом3 — ул бабушкина",Караганда 16 июн.,https://krisha.kz/a/show/1009644687,,,полностью,2.5 м
1012903574,3-комнатная квартира · 60 м² · 3/3 этаж,3,60.0,22500000,375000,"Казыбек би р-н, мкр Юго-Восток, Муканова 57/2 — рядом ЖК Альфараби",Караганда 16 июн.,https://krisha.kz/a/show/1012903574,,,,
1010509237,1-комнатная квартира · 32 м² · 4/5 этаж,1,32.0,15500000,484375,"Казыбек би р-н, мкр Новый Город 43 — Ержанова 43 рядом с парковой зоной",Караганда 16 июн.,https://krisha.kz/a/show/1010509237,,,,
1012885413,2-комнатная квартира · 42.7 м² · 5/5 этаж,2,42.7,9500000,222482,"Алихана Бокейханова р-н, Пришахтинск, Пришахтинск, 21й микрорайон 4 — Налоговая",Караганда 16 июн.,https://krisha.kz/a/show/1012885413,балкон,,,
1009437295,5-комнатная квартира · 158 м² · 9/10 этаж,5,158.0,95000000,601266,"Казыбек би р-н, Комиссарова 10/3",Караганда 16 июн.,https://krisha.kz/a/show/1009437295,,,,3.2 м
1012623698,3-комнатная квартира · 89.4 м² · 3/17 этаж,3,89.4,34700000,388143,"Казыбек би р-н, мкр Новый Город 2",Караганда 16 июн.,https://krisha.kz/a/show/1012623698,балкон и лоджия,,,
1012965160,3-комнатная квартира · 57 м² · 5/5 этаж,3,57.0,25000000,438596,"Казыбек би р-н, мкр Новый Город — 45 квартал",Караганда 16 июн.,https://krisha.kz/a/show/1012965160,,,,
1011405001,2-комнатная квартира · 47 м² · 5/13 этаж,2,47.0,23000000,489362,"Казыбек би р-н, мкр Юго-Восток, Карбышева 14/3 — КарГУ",Караганда 16 июн.,https://krisha.kz/a/show/1011405001,несколько балконов или лоджий,,,
1013141706,1-комнатная квартира · 35.1 м² · 4/9 этаж,1,35.1,18000000,512821,"Казыбек би р-н, мкр Новый Город 45 — Городкой акимате, Политех",Караганда 16 июн.,https://krisha.kz/a/show/1013141706,,,,
1011128755,2-комнатная квартира · 59.6 м² · 1/9 этаж,2,59.6,27500000,461409,"Казыбек би р-н, мкр Юго-Восток, Шахтеров 31/2",Караганда 16 июн.,https://krisha.kz/a/show/1011128755,,паркинг,,
1012735260,2-комнатная квартира · 45 м² · 2/5 этаж,2,45.0,14000000,311111,"Казыбек би р-н, мкр Новый Город, Мкр Новый Город, Можайского 5 Можайского 5 — 45 квартал, 45 гимназия",Караганда 16 июн.,https://krisha.kz/a/show/1012735260,,,,
689633431,3-комнатная квартира · 91 м²,3,91.0,30940000,340000,Алтын Арка 20,Караганда 16 июн.,https://krisha.kz/a/show/689633431,,,,3 м
1010918143,2-комнатная квартира · 45 м² · 5/5 этаж,2,45.0,10010000,222444,"Алихана Бокейханова р-н, Майкудук, 16й микрорайон 28",Караганда 16 июн.,https://krisha.kz/a/show/1010918143,балкон,,,
1008774682,2-комнатная квартира · 53 м² · 9/9 этаж,2,53.0,17800000,335849,"Казыбек би р-н, мкр Юго-Восток 18 — Сатыбалдина",Караганда 16 июн.,https://krisha.kz/a/show/1008774682,,,,
1013156117,2-комнатная квартира · 69.3 м² · 3/5 этаж,2,69.3,25500000,367965,"Казыбек би р-н, мкр Юго-Восток, Проспект Республики 49",Караганда 16 июн.,https://krisha.kz/a/show/1013156117,,,,
1009462315,1-комнатная квартира · 44 м² · 7/21 этаж,1,44.0,19000000,431818,"Казыбек би р-н, мкр Юго-Восток, 139-й учетный квартал",Караганда 16 июн.,https://krisha.kz/a/show/1009462315,балкон,,,
1009397722,3-комнатная квартира · 80 м² · 4/18 этаж,3,80.0,36000000,450000,"Казыбек би р-н, мкр Юго-Восток, 139-й учетный квартал",Караганда 16 июн.,https://krisha.kz/a/show/1009397722,,,,
1009460752,2-комнатная квартира · 61 м² · 5/21 этаж,2,61.0,25700000,421311,"Казыбек би р-н, мкр Юго-Восток, 139-й учетный квартал ст2",Караганда 16 июн.,https://krisha.kz/a/show/1009460752,,,,
1009465193,4-комнатная квартира · 96 м² · 8/21 этаж,4,96.0,40000000,416667,"Казыбек би р-н, мкр Юго-Восток, 139-й учетный квартал",Караганда 16 июн.,https://krisha.kz/a/show/1009465193,,,,
1000512015,3-комнатная квартира · 63 м² · 7/9 этаж,3,63.0,24000000,380952,"Казыбек би р-н, мкр Юго-Восток, Сатыбалдина 27",Караганда 16 июн.,https://krisha.kz/a/show/1000512015,,,,
1013091898,1-комнатная квартира · 34.3 м² · 2/9 этаж,1,34.3,12900000,376093,"Казыбек би р-н, мкр Юго-Восток, Университетская 29",Караганда 16 июн.,https://krisha.kz/a/show/1013091898,,,,
1004925831,3-комнатная квартира · 74 м² · 8/17 этаж,3,74.0,40500000,547297,"Казыбек би р-н, мкр Новый Город, Букетова 3",Караганда 16 июн.,https://krisha.kz/a/show/1004925831,,,,
1009689217,2-комнатная квартира · 78 м² · 1/5 этаж,2,78.0,27900000,357692,Республики 49,Караганда 16 июн.,https://krisha.kz/a/show/1009689217,,,,
48759185,3-комнатная квартира · 138 м² · 9/18 этаж,3,138.0,52500000,380435,"Казыбек би р-н, Шахтеров 60 — Президентская школа",Караганда 16 июн.,https://krisha.kz/a/show/48759185,лоджия,,,
1012703783,3-комнатная квартира · 56.6 м² · 1/5 этаж,3,56.6,15000000,265018,"Алихана Бокейханова р-н, Майкудук, Майкудук, 12й микрорайон",Караганда 16 июн.,https://krisha.kz/a/show/1012703783,,,,
